"Siren";"Siret";"Raison sociale";"Nature établissement";"Adresse normée ligne 1";"Adresse normée ligne 2";"Adresse normée ligne 3";"Adresse normée ligne 4";"Adresse normée ligne 5";"Adresse normée ligne 6";"Code commune";"Ville";"Code postal";"Département";"Code département";"Région";"Code région";"Forme juridique";"Libellé activité";"Code activité";"Métier";"Date de création";"Civilité dirigeant principal";"Nom dirigeant principal";"Prénom dirigeant principal";"Fonction dirigeant principal";"Tranche Effectif INSEE";"Tranche Effectif établissement";"Mot-clé 1";"Mot-clé 2";"Mot-clé 3";"Mot-clé 4";"Mot-clé 5";"Mot-clé 6";"Mot-clé 7";"Mot-clé 8";"Mot-clé 9";"Mot-clé 10";"Capital social";"Entreprise exportatrice";"CA réalisé à l'export";"Part du CA réalisé à l'export";"Téléphone";"Fax";"Nom de marque 1";"Classes de marque 1";"Nom de marque 2";"Classes de marque 2";"Nom de marque 3";"Classes de marque 3";"Nom de marque 4";"Classes de marque 4";"Nom de marque 5";"Classes de marque 5";"E-Commerce";"Site Web";"Facebook";"Twitter";"LinkedIn";"Email";"Score";"Type de procédure";"Date d'entrée en procédure";"Chiffre d'affaires"
"343611257";"34361125700167";"EURO MOSELLE LOISIRS";"établissement";"EURO MOSELLE LOISIRS";"";"";"AV MARGUERITE PUHL DEMANGE";"";"54150 VAL DE BRIEY";"54099";"VAL DE BRIEY";"54150";"MEURTHE-ET-MOSELLE";"54";"GRAND EST";"44";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"01/1988";"M.";"MAIER";"Eric Rêné";"Président";"50 à 99";"1 ou 2";"euro";"loisir";"agence";"circuit";"envier";"brochure";"pers";"autocar";"agencer";"domicile";"418000";"OUI";"3071915";"51.563 %";"0383840969";"";"travel lib";"[39]";"autotrip";"[35, 39]";"garantie sérénité intégrale";"[39]";"garantie sérénité";"[39]";"";"";"";"euromoselleloisirs.fr";"https://www.facebook.com/euromoselleloisirs";"https://twitter.com/EMLoisirs";"";"";"18";"";"";"5957629"
"343611257";"34361125700183";"EURO MOSELLE LOISIRS";"établissement";"EURO MOSELLE LOISIRS";"";"";"55 AV DES NATIONS";"";"57970 YUTZ";"57757";"YUTZ";"57970";"MOSELLE";"57";"GRAND EST";"44";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"01/1988";"M.";"MAIER";"Eric Rêné";"Président";"50 à 99";"1 ou 2";"euro";"loisir";"agence";"circuit";"envier";"brochure";"pers";"autocar";"agencer";"domicile";"418000";"OUI";"3071915";"51.563 %";"0387511914";"";"travel lib";"[39]";"autotrip";"[35, 39]";"garantie sérénité intégrale";"[39]";"garantie sérénité";"[39]";"";"";"";"euromoselleloisirs.fr";"https://www.facebook.com/euromoselleloisirs";"https://twitter.com/EMLoisirs";"";"";"18";"";"";"5957629"
"343611257";"34361125700191";"EURO MOSELLE LOISIRS";"établissement";"EURO MOSELLE LOISIRS";"";"CENTRE COMMERCIAL E.LECLERC";"1 ESPACE DU BARROIS";"";"54720 LEXY";"54314";"LEXY";"54720";"MEURTHE-ET-MOSELLE";"54";"GRAND EST";"44";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"01/1988";"M.";"MAIER";"Eric Rêné";"Président";"50 à 99";"3 à 5";"euro";"loisir";"agence";"circuit";"envier";"brochure";"pers";"autocar";"agencer";"domicile";"418000";"OUI";"3071915";"51.563 %";"0383840969";"";"travel lib";"[39]";"autotrip";"[35, 39]";"garantie sérénité intégrale";"[39]";"garantie sérénité";"[39]";"";"";"";"euromoselleloisirs.fr";"https://www.facebook.com/euromoselleloisirs";"https://twitter.com/EMLoisirs";"";"";"18";"";"";"5957629"
"343626750";"34362675000032";"GLOBEO TRAVEL";"siège";"GLOBEO TRAVEL";"GLOBEO TRAVEL";"";"18 RUE JEAN GIRAUDOUX";"";"75116 PARIS 16";"75116";"PARIS 16";"75116";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"01/1988";"M.";"SOCIETE D'EXPLOITATION DES SOIREES EXCELLENCE";"";"Président";"50 à 99";"50 à 99";"compagnies";"conseillers";"fournisseurs";"incidents";"limousine";"performances";"pilotage";"rapports";"tableaux";"technologie";"117350";"OUI";"4900127";"66.759 %";"0176494360";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.globeotravel.fr/";"";"";"http://www.linkedin.com/company/globeo";"lotus@globeotravel.fr";"13";"";"";"7340069"
"343626750";"34362675000040";"GLOBEO TRAVEL";"établissement";"GLOBEO TRAVEL";"GLOBEO TRAVEL";"";"29 RUE LA NOUE BRAS DE FER";"";"44200 NANTES";"44109";"NANTES";"44200";"LOIRE-ATLANTIQUE";"44";"PAYS DE LA LOIRE";"52";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"01/1988";"M.";"SOCIETE D'EXPLOITATION DES SOIREES EXCELLENCE";"";"Président";"50 à 99";"20 à 49";"compagnies";"conseillers";"fournisseurs";"incidents";"limousine";"performances";"pilotage";"rapports";"tableaux";"technologie";"117350";"OUI";"4900127";"66.759 %";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.globeotravel.fr/";"";"";"http://www.linkedin.com/company/globeo";"";"13";"";"";"7340069"
"343960902";"34396090200033";"SAFARI WORLD IMAGE";"siège";"SAFARI WORLD IMAGE";"";"";"2 PL ADOLPHE MAX";"";"75009 PARIS 9";"75109";"PARIS 9";"75009";"PARIS";"75";"ILE-DE-FRANCE";"11";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"01/1988";"M.";"Algret";"Bruno";"Gérant";"3 à 5";"3 à 5";"acheteur";"annulation";"brochure";"diplomatie";"faune";"gala";"globe";"gorille";"immatriculation";"noces";"92000";"NON";"";"";"0153201080";"";"DESTINATION PASSION PECHE EMOTIONS";"[00, 35, 39, 41]";"";"";"";"";"";"";"";"";"";"http://www.safariworldimage.com/";"http://www.facebook.com/pages/Safari-World-Image-Tour-Operator/161422513901576";"";"";"bruno@safariworldimage.com";"12";"";"";"2196149"
"344065073";"34406507300019";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"";"";"";"38540 VALENCIN";"38519";"VALENCIN";"38540";"ISERE";"38";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0472481616";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300027";"FAURE TOURISME";"siège";"FAURE TOURISME";"";"";"12 BD ASIATICUS";"";"38200 VIENNE";"38544";"VIENNE";"38200";"ISERE";"38";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"3 à 5";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0472780770";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"reservation@faure-tourisme.fr";"18";"";"";"2601933"
"344065073";"34406507300068";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"ZI ST JEAN DE SOUDAIN";"";"";"38110 SAINT-JEAN-DE-SOUDAIN";"38401";"SAINT-JEAN-DE-SOUDAIN";"38110";"ISERE";"38";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0472481616";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300076";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"";"CTRE COMMERCIAL DE ST BONNET";"";"38090 VILLEFONTAINE";"38553";"VILLEFONTAINE";"38090";"ISERE";"38";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0474964880";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300084";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"";"14 RUE MOZART";"";"69800 SAINT-PRIEST";"69290";"SAINT-PRIEST";"69800";"RHONE";"69";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"3 à 5";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0478209938";"0478202598";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300175";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"";"2 PL CARNOT";"";"73100 AIX-LES-BAINS";"73008";"AIX-LES-BAINS";"73100";"SAVOIE";"73";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0479889678";"0479354934";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300183";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"";"2 BD DE VERDUN";"";"01300 BELLEY";"01034";"BELLEY";"01300";"AIN";"01";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0479812978";"0479810119";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300217";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"LE CARNOT";"22 RUE PARMENTIER";"";"01200 VALSERHONE";"01033";"VALSERHONE";"01200";"AIN";"01";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300258";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"";"460 AV CHARLES DE GAULLE";"";"26800 PORTES-LES-VALENCE";"26252";"PORTES-LES-VALENCE";"26800";"DROME";"26";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0475831103";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300274";"FAURE TOURISME";"établissement";"FAURE TOURISME";"FAURE TOURISME";"";"166 RUE AMBROISE CROIZAT";"";"73200 ALBERTVILLE";"73011";"ALBERTVILLE";"73200";"SAVOIE";"73";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0479328362";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300282";"FAURE TOURISME";"établissement";"FAURE TOURISME";"FAURE TOURISME";"";"34 AV DE CHANTEREINE";"";"38300 BOURGOIN-JALLIEU";"38053";"BOURGOIN-JALLIEU";"38300";"ISERE";"38";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"0472481616";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300316";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"CENTRE D AFFAIRES L OLIVIER";"14 AV HELENE BOUCHER";"";"42160 ANDREZIEUX-BOUTHEON";"42005";"ANDREZIEUX-BOUTHEON";"42160";"LOIRE";"42";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300324";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"";"45 RUE MARTYRS DE VINGRE";"";"42000 SAINT-ETIENNE";"42218";"SAINT-ETIENNE";"42000";"LOIRE";"42";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"3 à 5";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300332";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"";"14 PL DU MARCHE";"";"42700 FIRMINY";"42095";"FIRMINY";"42700";"LOIRE";"42";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"3 à 5";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300340";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"";"26 AV DE LA LIBERATION";"";"43120 MONISTROL-SUR-LOIRE";"43137";"MONISTROL-SUR-LOIRE";"43120";"HAUTE-LOIRE";"43";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"1 ou 2";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300357";"FAURE TOURISME";"établissement";"FAURE TOURISME";"";"CHASTREIX";"";"";"63680 LA TOUR D'AUVERGNE";"63192";"LA TOUR D'AUVERGNE";"63680";"PUY-DE-DOME";"63";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300365";"FAURE TOURISME";"établissement";"FAURE TOURISME";"PARTIRENGROUPE.COM";"";"1 PL DE LA GARE";"";"38000 GRENOBLE";"38185";"GRENOBLE";"38000";"ISERE";"38";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"3 à 5";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300373";"FAURE TOURISME";"établissement";"FAURE TOURISME";"FAURE TOURISME";"";"31 RUE JEAN ZAY";"";"69800 SAINT-PRIEST";"69290";"SAINT-PRIEST";"69800";"RHONE";"69";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300381";"FAURE TOURISME";"établissement";"FAURE TOURISME";"ESPACES VOYAGES";"";"12 RUE DU MUSEE";"";"38200 VIENNE";"38544";"VIENNE";"38200";"ISERE";"38";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300399";"FAURE TOURISME";"établissement";"FAURE TOURISME";"HAVAS VOYAGES";"";"38 BD DE LA REPUBLIQUE";"";"38200 VIENNE";"38544";"VIENNE";"38200";"ISERE";"38";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344065073";"34406507300407";"FAURE TOURISME";"établissement";"FAURE TOURISME";"HAVAS VOYAGES";"333--ZAE LA BARONNIE";"333 RUE EMMANUEL CRETET";"";"73330 LE PONT-DE-BEAUVOISIN";"73204";"LE PONT-DE-BEAUVOISIN";"73330";"SAVOIE";"73";"AUVERGNE RHONE ALPES";"84";"Société par actions simplifiée (SAS)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"03/1988";"M.";"G. RAY. F. F.";"";"Président";"20 à 49";"";"brio";"gardien";"gardon";"surtaxe";"roussin";"su";"guider";"programmer";"enrichissant";"tourisme";"187500";"OUI";"40989";"1.575 %";"";"";"VOTRE VOYAGE AVEC VOTRE GRIFFE!";"[39]";"LA GRIFFE DE VOTRE VOYAGE !";"[39]";"";"";"";"";"";"";"";"faure-tourisme.com";"https://www.facebook.com/ETCLyon/";"";"";"";"18";"";"";"2601933"
"344446745";"34444674500038";"VOYAGES EUREKA";"établissement";"VOYAGES EUREKA";"";"";"22 RUE DE VERDUN";"";"54800 JARNY";"54273";"JARNY";"54800";"MEURTHE-ET-MOSELLE";"54";"GRAND EST";"44";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"04/1988";"M.";"MAIER";"Eric";"Gérant";"10 à 19";"1 ou 2";"";"";"";"";"";"";"";"";"";"";"280969";"OUI";"857825";"49.360 %";"0382331678";"";"DISCOUNT VOYAGES";"[39]";"VOYAGES EUREKA";"[39, 39]";"";"";"";"";"";"";"";"http://www.voyages-eureka.com/";"";"";"";"";"17";"";"";"1737895"
"344446745";"34444674500111";"VOYAGES EUREKA";"établissement";"VOYAGES EUREKA";"";"";"5 PL SAINT NABOR";"";"57500 SAINT-AVOLD";"57606";"SAINT-AVOLD";"57500";"MOSELLE";"57";"GRAND EST";"44";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"04/1988";"M.";"MAIER";"Eric";"Gérant";"10 à 19";"Unités non employeuses";"";"";"";"";"";"";"";"";"";"";"280969";"OUI";"857825";"49.360 %";"0387290512";"0387290873";"DISCOUNT VOYAGES";"[39]";"VOYAGES EUREKA";"[39, 39]";"";"";"";"";"";"";"";"http://www.voyages-eureka.com/";"";"";"";"";"17";"";"";"1737895"
"344446745";"34444674500129";"VOYAGES EUREKA";"établissement";"VOYAGES EUREKA";"";"";"3 LA TANNERIE";"";"57070 SAINT-JULIEN-LES-METZ";"57616";"SAINT-JULIEN-LES-METZ";"57070";"MOSELLE";"57";"GRAND EST";"44";"Société à responsabilité limitée (sans autre indication)";"Activités des agences de voyage";"7911Z";"Agence de voyage";"04/1988";"M.";"MAIER";"Eric";"Gérant";"10 à 19";"Unités non employeuses";"";"";"";"";"";"";"";"";"";"";"280969";"OUI";"857825";"49.360 %";"0387219200";"";"DISCOUNT VOYAGES";"[39]";"VOYAGES EUREKA";"[39, 39]";"";"";"";"";"";"";"";"http://www.voyages-eureka.com/";"";"";"";"";"17";"";"";"1737895"
